candidate_start_fy,horizon_months,dimension,segment,eligible_loans,chargeoffs,valid_gross_amount_loans,gross_approval,sba_guaranteed_approval,chargeoff_loan_approval,gross_chargeoff_amount,flagged_financial_chargeoffs,sensitivity_gross_approval,sensitivity_chargeoff_loan_approval,sensitivity_gross_chargeoff_amount,chargeoff_rate_percent,ci95_low_percent,ci95_high_percent,passes_rate_reporting_rule,approval_weighted_chargeoff_incidence_percent,gross_chargeoff_rate_percent,chargeoff_severity_percent,sensitivity_gross_chargeoff_rate_percent,sensitivity_chargeoff_severity_percent
2010,96,project_state,HI,2530,154,2530,261609900.0,177988060.0,13254300.0,9179118.26,1,261599900.0,13244300.0,9131456.1,6.086957,5.220214,7.086848,True,5.066437,3.508704,69.253889,3.490619,68.94631
2010,96,project_state,KS,3461,220,3461,1193896300.0,887690991.93,69791700.0,43682826.84,2,1192998300.0,68893700.0,42697817.06,6.356544,5.591119,7.218745,True,5.845709,3.658846,62.590289,3.579034,61.976374
2010,96,project_state,NE,3062,187,3062,895957000.0,667919046.93,58205100.0,32517511.18,2,895657000.0,57905100.0,32181116.09,6.10712,5.312702,7.011532,True,6.496417,3.629361,55.867117,3.593018,55.575616
2010,96,project_state,WV,1070,57,1070,291187900.0,210875875.0,8833100.0,6191233.42,1,291167900.0,8813100.0,6171133.35,5.327103,4.134251,6.839571,True,3.033471,2.126199,70.091286,2.119442,70.022278
2010,96,project_state,RI,2618,126,2618,487467400.0,346655883.0,26827700.0,16924738.36,4,487327400.0,26687700.0,16720761.86,4.812834,4.057086,5.700996,True,5.503486,3.471973,63.086803,3.431115,62.653439
2010,96,project_state,VI,79,7,79,18094400.0,13687935.0,2445000.0,2249485.16,0,18094400.0,2445000.0,2249485.16,8.860759,4.35853,17.178342,False,13.512468,12.431941,92.003483,12.431941,92.003483
2010,96,project_state,NV,3138,245,3138,1154012600.0,862182498.0,39492100.0,27541692.2,3,1153752600.0,39232100.0,27275606.07,7.807521,6.919567,8.79865,True,3.422155,2.386602,69.739751,2.364078,69.523696
2010,96,project_state,WY,853,41,853,255537300.0,191943930.0,7313700.0,3829237.84,1,255317300.0,7093700.0,3573884.64,4.806565,3.562669,6.45569,True,2.862087,1.498504,52.357054,1.399782,50.381108
2010,96,project_state,MT,2433,84,2433,613826300.0,469154187.98,13561600.0,7896148.63,2,613777400.0,13512700.0,7819955.73,3.452528,2.797309,4.254502,True,2.209355,1.286382,58.224314,1.27407,57.871156
2010,96,project_state,AK,949,43,949,474585700.0,363672198.0,12909600.0,8618809.75,2,474048700.0,12372600.0,8043808.01,4.531085,3.381139,6.047655,True,2.720183,1.81607,66.762795,1.696832,65.013077
2010,96,project_state,GU,361,18,361,46040600.0,31019830.0,2061600.0,1156037.39,1,46005600.0,2026600.0,1109999.43,4.98615,3.176942,7.74327,False,4.477787,2.510909,56.074767,2.412749,54.77151
2010,96,project_state,DE,1123,72,1123,394575200.0,288842040.0,7487000.0,5681928.57,4,393940200.0,6852000.0,4799488.63,6.411398,5.12207,7.997918,True,1.897484,1.440012,75.890591,1.218329,70.045076
2010,96,project_state,DC,638,37,638,231725900.0,171231540.0,7952200.0,6332824.69,1,231275900.0,7502200.0,5632004.0,5.799373,4.236446,7.891387,True,3.431727,2.732895,79.636135,2.435188,75.071366
2010,96,project_state,MP,5,0,5,3615000.0,2831250.0,0.0,0.0,0,3615000.0,0.0,0.0,0.0,0.0,43.448246,False,0.0,0.0,,0.0,
2010,96,project_state,FM,3,0,3,160500.0,90925.0,0.0,0.0,0,160500.0,0.0,0.0,0.0,0.0,56.149703,False,0.0,0.0,,0.0,
2010,96,business_age,Unknown,32819,2464,32819,8290974200.0,6086980775.69,357946600.0,242161812.35,89,8280288500.0,347260900.0,227128016.69,7.507846,7.227694,7.797945,True,4.317304,2.920788,67.653056,2.742996,65.405583
2010,96,business_age,Existing,250711,13722,250711,97453605843.0,72319220757.96,3277660300.0,2071952385.81,476,97381569843.0,3205624300.0,1982355986.04,5.473234,5.384879,5.562953,True,3.363303,2.126091,63.214372,2.035658,61.839935
2010,96,business_age,Startup,62380,4768,62380,25733892200.0,19288389224.83,1228811000.0,792927051.86,170,25690967300.0,1185886100.0,743620245.29,7.643475,7.437574,7.854593,True,4.775069,3.081256,64.527991,2.894481,62.705874
2010,96,business_age,New or early-stage,70900,5400,70900,20145975400.0,14849338128.57,882340600.0,584178601.59,166,20126534500.0,862899700.0,559467744.16,7.616361,7.423397,7.813918,True,4.379736,2.899729,66.207834,2.779752,64.835779
2010,96,business_type,CORPORATION,363823,22873,363823,140183757943.0,104030976978.91,5497900700.0,3534619388.06,817,140044068543.0,5358211300.0,3362403837.71,6.286848,6.208437,6.366182,True,3.921924,2.521419,64.290346,2.400961,62.752356
2010,96,business_type,PARTNERSHIP,8090,276,8090,4178595600.0,3145968214.23,88407000.0,56592601.64,15,4176025900.0,85837300.0,53531321.76,3.411619,3.037643,3.829818,True,2.115711,1.354345,64.013711,1.281872,62.363706
2010,96,business_type,INDIVIDUAL,47288,3331,47288,9319084100.0,6899405150.610001,248179000.0,157318199.56,71,9315005700.0,244100600.0,152398286.61,7.04407,6.816909,7.27821,True,2.663127,1.688129,63.389005,1.636051,62.432574
2010,96,business_type,Missing,19,5,19,11275800.0,8400300.0,1452300.0,387550.28,0,11275800.0,1452300.0,387550.28,26.315789,11.806412,48.791551,False,12.879796,3.437009,26.685277,3.437009,26.685277
2010,96,processing_method,Preferred Lenders Program,126017,6615,126017,95261122643.0,72720191604.59,2941462000.0,1835398583.75,152,95196771343.0,2877110700.0,1761049679.48,5.249292,5.127517,5.373795,True,3.087789,1.926703,62.397494,1.849905,61.208965
2010,96,processing_method,SBA Express Program,204036,12861,204036,15423603300.0,7710001604.120001,774991000.0,597325356.02,600,15390175800.0,741563500.0,548409648.63,6.303299,6.198671,6.409573,True,5.024708,3.8728,77.075135,3.563375,73.953161
2010,96,processing_method,7a General,33498,1961,33498,27542415800.0,21224257713.3,1289155800.0,752011012.71,53,27520517500.0,1267257500.0,727980517.14,5.854081,5.607704,6.110581,True,4.68062,2.730374,58.333602,2.645228,57.445351
2010,96,processing_method,Certified Lenders Program,2430,100,2430,2499294500.0,1898755884.78,88181700.0,44694582.18,7,2495967800.0,84855000.0,41010482.79,4.115226,3.395157,4.98014,True,3.528264,1.788288,50.684646,1.643069,48.330072
2010,96,processing_method,Community Express,5123,974,5123,121635900.0,105567185.0,18281200.0,13824799.25,3,121520900.0,18166200.0,13699186.1,19.012297,17.961152,20.10988,True,15.029444,11.365723,75.62304,11.273111,75.410301
2010,96,processing_method,Gulf Opportunity Pilot Loan Program,1516,142,1516,98454600.0,85166260.0,8605300.0,6345486.81,2,98382600.0,8533300.0,6268013.04,9.366755,8.001031,10.937883,True,8.740374,6.445089,73.739286,6.371059,73.453565
2010,96,processing_method,Patriot Express Loans,5551,677,5551,490984000.0,399301885.7,47526500.0,34156912.99,10,489528000.0,46070500.0,32151396.39,12.196001,11.361193,13.083095,True,9.679847,6.956828,71.869195,6.567836,69.787383
2010,96,processing_method,Rural Loan Initiative,2746,212,2746,430922400.0,354761345.8,32281900.0,19199246.63,8,429792300.0,31151800.0,17954105.55,7.72032,6.780018,8.778751,True,7.491349,4.455384,59.473719,4.177391,57.634248
2010,96,processing_method,Preferred Lenders with EWCP,496,3,496,757646000.0,678932400.0,3450000.0,1368256.16,0,757646000.0,3450000.0,1368256.16,0.604839,0.205909,1.763008,False,0.455358,0.180593,39.659599,0.180593,39.659599
2010,96,processing_method,Export Express,1139,110,1139,175619300.0,145281840.0,9596800.0,7160335.8,2,175490300.0,9467800.0,7025973.05,9.657594,8.075319,11.511078,True,5.464547,4.077192,74.611702,4.003625,74.209141
2010,96,processing_method,Dealer Floor Plan Loans,97,2,97,99616200.0,73605900.0,2500000.0,675333.51,0,99616200.0,2500000.0,675333.51,2.061856,0.567269,7.208758,False,2.509632,0.677935,27.01334,0.677935,27.01334
2010,96,processing_method,Contract CAPLine,397,12,397,356018700.0,268797010.0,11069000.0,8196659.96,0,356018700.0,11069000.0,8196659.96,3.02267,1.737395,5.208359,False,3.109106,2.302312,74.050591,2.302312,74.050591
2010,96,processing_method,7a with EWCP,753,15,753,1312699800.0,1173812600.0,26906600.0,18679698.87,1,1308699800.0,22906600.0,14676821.99,1.992032,1.210852,3.260554,False,2.049715,1.422999,69.424226,1.121481,64.072459
2010,96,processing_method,Export Import Harmonization  (EXIM),8,0,8,15750000.0,11067500.0,0.0,0.0,0,15750000.0,0.0,0.0,0.0,0.0,32.440756,False,0.0,0.0,,0.0,
2010,96,processing_method,Seasonal CAPLine,149,5,149,125185100.0,95014505.0,1770000.0,1509921.25,1,125035100.0,1620000.0,761370.57,3.355705,1.441711,7.614379,False,1.413906,1.206151,85.306285,0.608925,46.998183
2010,96,processing_method,Builders CAPLine,128,1,128,83631900.0,64478955.0,500000.0,300000.0,0,83631900.0,500000.0,300000.0,0.78125,0.138043,4.292626,False,0.597858,0.358715,60.0,0.358715,60.0
2010,96,processing_method,Small Asset Base Line of Credit (CAPLine),34,1,34,6895000.0,5515500.0,100000.0,107567.91,1,6795000.0,0.0,0.0,2.941176,0.521091,14.915573,False,1.450326,1.560086,107.56791,0.0,
2010,96,processing_method,International Trade Loans,1046,53,1046,1726522300.0,1539705749.7,85229400.0,51407300.22,0,1726522300.0,85229400.0,51407300.22,5.066922,3.894504,6.568167,True,4.936478,2.977506,60.316393,2.977506,60.316393
2010,96,processing_method,Working Capital CAPLine,2463,75,2463,1855009300.0,1383498191.7,58022000.0,47588218.74,10,1847239300.0,50252000.0,36681168.4,3.045067,2.436207,3.800167,True,3.127855,2.56539,82.017543,1.985729,72.994445
2010,96,processing_method,Small Loan Advantage Initiative,27640,2204,27640,4788329100.0,3728013869.06,375048100.0,262114095.31,42,4781807400.0,368526400.0,254471201.02,7.973951,7.660406,8.299175,True,7.832546,5.47402,69.888128,5.321653,69.05101
2010,96,processing_method,Community Advantage Initiative,3950,462,3950,519192600.0,417075390.0,61261700.0,46854371.47,11,517302700.0,59371800.0,44633882.36,11.696203,10.730997,12.735838,True,11.799417,9.024468,76.482323,8.628194,75.176906
2010,96,interest_rate_band,>5% to 7.5%,280756,16942,280756,114078682143.0,85354883932.19,5027793000.0,3210685227.31,639,113950941243.0,4900052100.0,3056232875.36,6.034421,5.94694,6.123106,True,4.407303,2.814448,63.858739,2.68206,62.371436
2010,96,interest_rate_band,Up to 5%,62074,1518,62074,36098688300.0,26633538994.3,510012200.0,304596673.84,61,36087334200.0,498658100.0,290874733.53,2.445468,2.326873,2.569949,True,1.412828,0.843789,59.723409,0.80603,58.331497
2010,96,interest_rate_band,>7.5% to 10%,70108,7084,70108,3361734000.0,2017908899.76,274321000.0,212623394.2,163,3355718500.0,268305500.0,203089552.14,10.10441,9.883497,10.329695,True,8.160104,6.324813,77.508975,6.052044,75.693399
2010,96,interest_rate_band,>10% to 12.5%,6282,941,6282,153609000.0,78418817.5,23812800.0,21012444.19,40,152382000.0,22585800.0,18523835.33,14.979306,14.118233,15.883183,True,15.502217,13.679175,88.240124,12.156183,82.015405
2001,120,processing_method,Small Loan Advantage Initiative,24168,2065,24168,4157212500.0,3236649299.06,350909800.0,230002138.86,34,4151815300.0,345512600.0,223726666.73,8.544356,8.198481,8.903408,True,8.440988,5.532605,65.544519,5.388647,64.752101
2001,120,processing_method,Community Advantage Initiative,2128,265,2128,273354500.0,220164595.0,34467300.0,24223594.31,5,272441200.0,33554000.0,23159283.03,12.453008,11.117419,13.923911,True,12.609011,8.861604,70.27993,8.500654,69.020931
2010,120,loan_size_band,$150k to $350k,53649,3256,53649,13696011000.0,9372670018.25,835209300.0,552950538.5,93,13672205900.0,811404200.0,524479052.17,6.069079,5.870169,6.274279,True,6.098194,4.037311,66.205027,3.836097,64.638444
2010,120,loan_size_band,More than $1m,28434,1115,28434,55400821200.0,42656261435.82001,2062514700.0,1114156146.28,20,55365071200.0,2026764700.0,1072719222.85,3.921362,3.701904,4.153268,True,3.722896,2.011082,54.019307,1.937538,52.927665
2010,120,loan_size_band,$50k to $150k,69628,4838,69628,7281567143.0,4826487471.29,523125000.0,373182891.38,162,7264845143.0,506403000.0,348309655.94,6.948354,6.761851,7.139607,True,7.184236,5.125035,71.337231,4.794454,68.78112
2010,120,loan_size_band,Up to $50k,109567,8760,109567,3037020900.0,1668682666.48,226645800.0,182348787.46,326,3027364700.0,216989600.0,165782950.23,7.995108,7.835984,8.157177,True,7.462767,6.004199,80.455401,5.476147,76.401335
2010,120,loan_size_band,$350k to $1m,46856,2330,46856,28457218000.0,21879827819.73,1379379100.0,815377332.77,46,28430117400.0,1352278500.0,785805061.07,4.972682,4.77952,5.173227,True,4.847203,2.865274,59.11191,2.763988,58.109706
2010,120,term_band,85 to 120,64122,3100,64122,25314504743.0,19378780878.620003,1030159000.0,725213637.47,87,25286186743.0,1001841000.0,692209804.26,4.834534,4.671202,5.003277,True,4.069442,2.864815,70.398224,2.737502,69.093779
2010,120,term_band,241 to 360,39482,537,39482,43876938300.0,33598296775.09,608591700.0,291286406.97,14,43867555300.0,599208700.0,280970071.68,1.360113,1.250501,1.47919,True,1.387042,0.663871,47.862369,0.640496,46.890186
2010,120,term_band,13 to 60,58667,9438,58667,6893740600.0,4574049711.860001,1397658500.0,858422179.23,315,6859057700.0,1362975600.0,809984636.77,16.087409,15.792322,16.386936,True,20.274312,12.452197,61.418593,11.808978,59.42767
2010,120,term_band,61 to 84,110484,3953,110484,12323064600.0,7944873495.559999,960153100.0,631150106.79,67,12307269900.0,944358400.0,613045342.53,3.577894,3.469976,3.689039,True,7.791512,5.121698,65.73432,4.981164,64.916598
2010,120,term_band,181 to 240,11449,479,11449,8066608500.0,6154734967.890001,452049500.0,209148165.65,15,8058140200.0,443581200.0,200009007.34,4.183772,3.832131,4.566147,True,5.60396,2.592765,46.266651,2.482074,45.089604
2010,120,term_band,121 to 180,16493,398,16493,8742650400.0,6662239711.55,272718900.0,143770187.12,10,8739225900.0,269294400.0,139855235.34,2.413145,2.189792,2.65866,True,3.119408,1.644469,52.717354,1.600316,51.933956
2010,120,term_band,1 to 12,7260,2294,7260,2620442300.0,2065389171.0,290027600.0,167754336.84,135,2607910800.0,277496100.0,150224645.13,31.597796,30.538359,32.676697,True,11.067887,6.401757,57.840818,5.760344,54.135768
2010,120,term_band,Invalid or missing,177,100,177,34688800.0,25564700.0,15515600.0,11270676.32,4,34257800.0,15084600.0,10797199.21,56.497175,49.132289,63.586034,False,44.727981,32.490822,72.640931,31.517492,71.57763
2010,120,guarantee_percent_band,>85% to 90%,27209,2259,27209,15138415500.0,13620143432.54,832267400.0,477123832.63,26,15126162300.0,820014200.0,464016077.6,8.3024,7.980408,8.636164,True,5.497718,3.151742,57.32819,3.067639,56.586347
2010,120,guarantee_percent_band,>0% to 50%,152507,9503,152507,12028051400.0,5996729777.2,611718800.0,461456770.55,433,12002314200.0,585981600.0,421841712.77,6.231189,6.110972,6.353611,True,5.085768,3.836505,75.436094,3.51467,71.988901
2010,120,guarantee_percent_band,>50% to 75%,93563,4826,93563,77221527200.0,57843022373.82,3235769300.0,1863662608.29,139,77151829800.0,3166071900.0,1781686589.45,5.158022,5.018132,5.301594,True,4.190243,2.413398,57.595658,2.309325,56.274357
2010,120,guarantee_percent_band,>75% to 85%,34854,3711,34854,3484085843.0,2943475528.01,347118400.0,235772484.92,49,3478739743.0,341772300.0,229551562.44,10.647271,10.327784,10.975433,True,9.962969,6.767126,67.922785,6.598699,67.165058
2010,120,naics2,72,38671,2973,38671,18923661900.0,14251527430.56,892904100.0,527942785.73,83,18900412300.0,869654500.0,501141850.27,7.687932,7.426599,7.95767,True,4.718453,2.789855,59.126482,2.651486,57.625396
2010,120,naics2,54,31653,1851,31653,8063966100.0,5869922447.8,328074300.0,219233847.56,47,8056846100.0,320954300.0,209270993.04,5.847787,5.59461,6.111679,True,4.068399,2.718685,66.82445,2.597431,65.202739
2010,120,naics2,31,6354,413,6354,2431256200.0,1821755544.23,115583000.0,72693497.53,13,2427581500.0,111908300.0,67090639.61,6.499843,5.919586,7.132665,True,4.754044,2.989956,62.892897,2.763682,59.951442
2010,120,naics2,23,30997,2152,30997,6091088000.0,4284724587.84,438996300.0,285065020.03,110,6078878300.0,426786600.0,267929834.28,6.942607,6.66495,7.230936,True,7.20719,4.680035,64.935632,4.407554,62.778408
2010,120,naics2,11,5517,252,5517,3136712600.0,2406604946.36,109301300.0,57328344.61,7,3136488200.0,109076900.0,56903719.21,4.5677,4.047672,5.150953,True,3.484581,1.827657,52.449829,1.814249,52.168442
2010,120,naics2,33,13371,779,13371,6624218300.0,5018269210.15,332553300.0,190117958.91,25,6617640500.0,325975500.0,181613513.07,5.826041,5.441558,6.2359,True,5.020265,2.870044,57.169169,2.744385,55.713854
2010,120,naics2,81,26962,1770,26962,7881982943.0,5900231669.44,338229300.0,211903765.71,47,7876138243.0,332384600.0,205173802.99,6.564795,6.275316,6.866649,True,4.29117,2.688458,62.650919,2.605005,61.727831
2010,120,naics2,32,6208,374,6208,3148961600.0,2387758302.49,153892000.0,86381934.01,18,3145594200.0,150524600.0,82207741.1,6.024485,5.45935,6.644009,True,4.887071,2.743188,56.13153,2.613425,54.614157
2010,120,naics2,62,30051,1302,30051,12015518700.0,8991892599.880001,361297600.0,223871370.07,48,12004780300.0,350559200.0,211587859.85,4.332635,4.108227,4.568716,True,3.006925,1.863185,61.963149,1.76253,60.357241
2010,120,naics2,42,17381,1320,17381,7762066300.0,5889840704.119999,403485700.0,248149780.17,46,7751455300.0,392874700.0,235420493.19,7.5945,7.209972,7.997768,True,5.198174,3.196955,61.501506,3.037113,59.922538
2010,120,naics2,45,11935,1064,11935,2432420500.0,1764548139.31,167705700.0,106586934.6,31,2429649900.0,164935100.0,102925231.94,8.914956,8.416853,9.439499,True,6.894601,4.381929,63.55594,4.236217,62.403474
2010,120,naics2,44,31885,2341,31885,12888228500.0,9692952929.44,631287000.0,367528714.96,78,12876252700.0,619311200.0,352950172.11,7.34201,7.060832,7.633466,True,4.898167,2.851662,58.218958,2.741094,56.990762
2010,120,naics2,56,13803,902,13803,2871197700.0,2068457283.65,163807600.0,104291339.21,33,2867395900.0,160005800.0,99574343.33,6.534811,6.134495,6.959315,True,5.705201,3.632329,63.666972,3.47264,62.231709
2010,120,naics2,71,7871,640,7871,3187566100.0,2384322005.81,189820600.0,109285777.12,19,3181084100.0,183338600.0,101578711.51,8.131114,7.547541,8.755536,True,5.955033,3.428502,57.573191,3.193211,55.404978
2010,120,naics2,53,6610,276,6610,3213966200.0,2415850602.31,89604800.0,42289847.08,5,3213462300.0,89100900.0,41713244.11,4.175492,3.7193,4.684915,True,2.787982,1.315815,47.195962,1.298078,46.815738
2010,120,naics2,52,4835,176,4835,1541937700.0,1146105968.3,25953100.0,19196877.0,0,1541937700.0,25953100.0,19196877.0,3.640124,3.147951,4.205906,True,1.683148,1.244984,73.967568,1.244984,73.967568
2010,120,naics2,21,937,64,937,473816400.0,356453148.1,39773000.0,22172484.66,1,472416400.0,38373000.0,20609456.84,6.830309,5.385029,8.628114,True,8.39418,4.679552,55.747579,4.362562,53.708224
2010,120,naics2,48,13705,1062,13705,2428685300.0,1723523460.88,142849500.0,81345131.11,23,2427600300.0,141764500.0,79507881.76,7.748997,7.313115,8.208558,True,5.881762,3.349348,56.944638,3.275164,56.084479
2010,120,naics2,61,4022,256,4022,1132508700.0,840300577.65,40919600.0,26593918.09,9,1131382100.0,39793000.0,24988154.04,6.364993,5.651365,7.161893,True,3.613182,2.348231,64.99066,2.20864,62.795351
2010,120,naics2,49,968,64,968,321912800.0,239199617.72,8001000.0,5025554.2,0,321912800.0,8001000.0,5025554.2,6.61157,5.211443,8.354705,True,2.485456,1.561154,62.811576,1.561154,62.811576
2010,120,naics2,51,3929,244,3929,1135676300.0,829957167.03,46986900.0,27392607.56,4,1135405800.0,46716400.0,27067662.34,6.210232,5.497523,7.008485,True,4.13735,2.412008,58.298393,2.383964,57.940386
2010,120,naics2,22,256,13,256,90422500.0,67529958.5,4528200.0,2613549.76,0,90422500.0,4528200.0,2613549.76,5.078125,2.991381,8.493106,False,5.007824,2.890375,57.717189,2.890375,57.717189
2010,120,naics2,55,154,4,154,63347300.0,43690600.0,930000.0,684903.06,0,63347300.0,930000.0,684903.06,2.597403,1.014612,6.48751,False,1.468097,1.081187,73.64549,1.081187,73.64549
2010,120,naics2,92,57,5,57,11439600.0,8453010.0,310000.0,242414.44,0,11439600.0,310000.0,242414.44,8.77193,3.805167,18.944877,False,2.709885,2.119081,78.198206,2.119081,78.198206
2010,120,naics2,Missing,2,2,2,80000.0,57500.0,80000.0,77339.21,0,80000.0,80000.0,77339.21,100.0,34.238023,100.0,False,100.0,96.674013,96.674013,96.674013,96.674013
2010,120,project_state,TX,23748,1979,23748,10273855100.0,7713435245.410001,532861200.0,327193972.62,63,10261783600.0,520789700.0,310940731.91,8.333333,7.988516,8.691628,True,5.186575,3.184724,61.403227,3.030085,59.705622
2010,120,project_state,FL,12962,1169,12962,5755005400.0,4329481194.27,295983100.0,190180726.31,23,5749121200.0,290098900.0,183717445.16,9.01867,8.537608,9.524016,True,5.143055,3.304614,64.253914,3.195574,63.329246
2010,120,project_state,MI,11728,590,11728,3466042200.0,2511611577.88,149805700.0,79758712.82,34,3461082700.0,144846200.0,73765687.46,5.030696,4.649624,5.441216,True,4.322097,2.301147,53.241441,2.131289,50.926906
2010,120,project_state,NY,19186,1280,19186,4725981800.0,3369470576.6,231852700.0,157030880.72,47,4721416200.0,227287100.0,149963506.78,6.671531,6.327052,7.033358,True,4.905916,3.322714,67.728726,3.17624,65.97977
2010,120,project_state,WI,9258,502,9258,3101645900.0,2317938615.34,167107700.0,97039821.49,21,3097345900.0,162807700.0,91861625.47,5.422337,4.979259,5.902395,True,5.38771,3.128656,58.070227,2.965817,56.423391
2010,120,project_state,MN,9187,489,9187,2687778200.0,2010577563.9,131434300.0,77751709.73,20,2685097700.0,128753800.0,73705337.85,5.322739,4.882087,5.800737,True,4.890072,2.892787,59.156331,2.744978,57.245175
2010,120,project_state,UT,6925,374,6925,1778563400.0,1304164438.25,75960700.0,46081832.95,11,1777529400.0,74926700.0,44203525.46,5.400722,4.892659,5.958238,True,4.270902,2.590958,60.665361,2.486796,58.995692
2010,120,project_state,ME,2109,94,2109,342716500.0,245623730.08,17074400.0,9618763.31,7,342466500.0,16824400.0,9278219.64,4.457089,3.656092,5.423692,True,4.982077,2.806624,56.334415,2.709234,55.147403
2010,120,project_state,MA,11093,547,11093,1616593400.0,1086286852.0,76419500.0,49823519.87,19,1615179400.0,75005500.0,47900189.82,4.931038,4.543493,5.349785,True,4.727194,3.082007,65.197391,2.965627,63.862237
2010,120,project_state,PA,9416,559,9416,3035976500.0,2240803837.38,147590700.0,92581602.61,17,3032627500.0,144241700.0,88660430.93,5.936703,5.477125,6.43222,True,4.861391,3.049484,62.728615,2.923552,61.466574
2010,120,project_state,CA,38431,2413,38431,17871133500.0,13513768538.88,449562900.0,274380451.74,57,17860270200.0,438699600.0,261528762.43,6.278785,6.040599,6.525712,True,2.515581,1.535328,61.032717,1.464305,59.614543
2010,120,project_state,AL,2261,191,2261,982763600.0,749419412.5,50751800.0,31177725.45,7,980714000.0,48702200.0,28969239.34,8.44759,7.370572,9.665564,True,5.164192,3.172454,61.431763,2.953893,59.482404
2010,120,project_state,AZ,6324,400,6324,2701182100.0,2014288566.54,114321800.0,62719085.54,10,2698945100.0,112084800.0,59912906.73,6.325111,5.751295,6.951954,True,4.232288,2.321913,54.861877,2.219864,53.453195
2010,120,project_state,CO,7473,411,7473,2828471800.0,2128985183.43,102715300.0,61595429.07,13,2825171800.0,99415300.0,57494134.39,5.499799,5.005409,6.039916,True,3.631477,2.177693,59.967141,2.035067,57.83228
2010,120,project_state,ID,3002,118,3002,738848000.0,552267461.64,20794500.0,13379829.27,1,738498000.0,20444500.0,12941248.47,3.930713,3.292406,4.686773,True,2.814449,1.810904,64.343116,1.752374,63.299413
2010,120,project_state,OH,17217,1068,17217,3641385600.0,2569414764.76,192253100.0,121512100.53,75,3636969600.0,187837100.0,115910137.84,6.203171,5.852544,6.573338,True,5.279669,3.336974,63.204235,3.186998,61.707798
2010,120,project_state,GA,8358,596,8358,5495497600.0,4221146071.93,225608000.0,122718807.98,10,5492598000.0,222708400.0,119619393.17,7.130893,6.59866,7.702513,True,4.105324,2.233079,54.394706,2.177829,53.711218
2010,120,project_state,VT,1430,72,1430,230926700.0,163829225.0,8650000.0,5035661.37,1,230726700.0,8450000.0,4822527.97,5.034965,4.017219,6.293646,True,3.745777,2.180632,58.215738,2.090147,57.071337
2010,120,project_state,IN,6961,474,6961,2229779643.0,1641216209.43,130322300.0,79753614.91,21,2226159143.0,126701800.0,75253684.54,6.809366,6.241104,7.425273,True,5.844627,3.576749,61.197213,3.380427,59.394329
2010,120,project_state,MS,3137,271,3137,961291700.0,752618649.17,60763900.0,37950005.51,7,957974900.0,57447100.0,34261716.81,8.638827,7.705611,9.673218,True,6.321068,3.947814,62.454855,3.576473,59.640464
2010,120,project_state,WA,8192,402,8192,3322112200.0,2515929125.83,115416700.0,64369730.48,8,3320992500.0,114297000.0,62660819.06,4.907227,4.460211,5.396513,True,3.474196,1.937615,55.771592,1.88681,54.822803
2010,120,project_state,TN,2843,218,2843,1373748200.0,1044589411.1,74182800.0,42945248.28,2,1373448200.0,73882800.0,42595092.05,7.667956,6.745988,8.704169,True,5.400029,3.126137,57.891113,3.101325,57.652244
2010,120,project_state,NC,5809,385,5809,2567982900.0,1928288749.93,100130200.0,56684392.73,7,2566214900.0,98362200.0,54554659.73,6.627647,6.016165,7.296455,True,3.899177,2.207351,56.610686,2.12588,55.463033
2010,120,project_state,IL,10076,835,10076,3642157900.0,2703100096.09,300896600.0,184858994.13,25,3633994700.0,292733400.0,175127750.74,8.287019,7.764491,8.841341,True,8.261492,5.075535,61.436053,4.819153,59.824998
2010,120,project_state,MO,6081,499,6081,2040774900.0,1550393045.55,143014300.0,84585062.88,22,2035999300.0,138238700.0,78911114.56,8.205887,7.542174,8.922371,True,7.007843,4.144752,59.144479,3.875793,57.08323
2010,120,project_state,SC,2090,150,2090,1156850300.0,882280397.6,36998200.0,22686704.8,5,1156540300.0,36688200.0,22160413.32,7.177033,6.147265,8.363932,True,3.198184,1.961075,61.318401,1.916095,60.402018
2010,120,project_state,PR,2809,230,2809,243156600.0,156134904.44,11741800.0,8937543.48,10,242816600.0,11401800.0,8426777.37,8.187967,7.230219,9.259919,True,4.828905,3.675633,76.11732,3.470429,73.90743
2010,120,project_state,AR,1713,135,1713,831098400.0,628170056.0,47683600.0,28629121.03,4,830858400.0,47443600.0,28315800.47,7.880911,6.697155,9.25315,True,5.737419,3.444733,60.039764,3.408018,59.683077
2010,120,project_state,KY,2996,228,2996,829021500.0,608743225.33,67205400.0,38765446.67,14,826704700.0,64888600.0,36058574.31,7.610147,6.714006,8.614853,True,8.106593,4.676048,57.682041,4.361724,55.569968
2010,120,project_state,VA,4446,345,4446,1637917600.0,1213399570.0,102993100.0,66884276.33,10,1634364100.0,99439600.0,62029475.22,7.759784,7.009335,8.583164,True,6.288051,4.083495,64.940541,3.795328,62.379047
2010,120,project_state,NJ,7065,504,7065,2978642400.0,2231955803.0,135950100.0,84244480.65,14,2976429500.0,133737200.0,81541521.44,7.133758,6.556586,7.75752,True,4.564163,2.828284,61.967208,2.739575,60.971459
2010,120,project_state,IA,2768,221,2768,955156500.0,735042857.0,86545000.0,44294292.04,6,952898900.0,84287400.0,41182859.68,7.984104,7.031614,9.053052,True,9.060819,4.637386,51.180648,4.32185,48.860043
